gene_id,gene_type,gene_short_name
ENSMUSG00000099994.1,lincRNA,1700024B18Rik
ENSMUSG00000090286.1,protein_coding,Gm17615
ENSMUSG00000064373.11,protein_coding,Selenop
ENSMUSG00000091119.1,protein_coding,Ccdc152
ENSMUSG00000055737.12,protein_coding,Ghr
ENSMUSG00000022184.8,protein_coding,Fbxo4
ENSMUSG00000041935.9,protein_coding,AW549877
ENSMUSG00000097662.1,lincRNA,Gm2093
ENSMUSG00000087221.3,processed_transcript,BC037032
ENSMUSG00000022186.14,protein_coding,Oxct1
ENSMUSG00000049148.8,protein_coding,Plcxd3
ENSMUSG00000022181.15,protein_coding,C6
ENSMUSG00000022155.8,protein_coding,Mroh2b
ENSMUSG00000079105.3,protein_coding,C7
ENSMUSG00000041849.7,protein_coding,Card6
ENSMUSG00000041841.7,protein_coding,Rpl37
ENSMUSG00000077737.1,snoRNA,Snord72
ENSMUSG00000068706.2,protein_coding,Gm10250
ENSMUSG00000050697.8,protein_coding,Prkaa1
ENSMUSG00000087532.1,antisense,Gm15938
ENSMUSG00000022151.16,protein_coding,Ttc33
ENSMUSG00000039942.15,protein_coding,Ptger4
ENSMUSG00000084024.1,processed_pseudogene,Gm15937
ENSMUSG00000110018.1,lincRNA,RP24-502J3.1
ENSMUSG00000022150.16,protein_coding,Dab2
ENSMUSG00000022149.17,protein_coding,C9
ENSMUSG00000022148.15,protein_coding,Fyb
ENSMUSG00000089647.1,antisense,Gm2245
ENSMUSG00000050310.8,protein_coding,Rictor
ENSMUSG00000022146.12,protein_coding,Osmr
ENSMUSG00000054263.11,protein_coding,Lifr
ENSMUSG00000042961.13,protein_coding,Egflam
ENSMUSG00000090199.1,processed_transcript,Gm16029
ENSMUSG00000022144.3,protein_coding,Gdnf
ENSMUSG00000039828.6,protein_coding,Wdr70
ENSMUSG00000022142.7,protein_coding,Nup155
ENSMUSG00000039801.6,protein_coding,2410089E03Rik
ENSMUSG00000064566.1,snRNA,Gm24144
ENSMUSG00000022141.6,protein_coding,Nipbl
ENSMUSG00000005360.14,protein_coding,Slc1a3
ENSMUSG00000103047.1,TEC,Gm37310
ENSMUSG00000048424.15,protein_coding,Ranbp3l
ENSMUSG00000022253.14,protein_coding,Nadk2
ENSMUSG00000054115.11,protein_coding,Skp2
ENSMUSG00000039704.6,protein_coding,Lmbrd2
ENSMUSG00000072664.10,protein_coding,Ugt3a1
ENSMUSG00000049152.11,protein_coding,Ugt3a2
ENSMUSG00000039676.3,protein_coding,Capsl
ENSMUSG00000003882.4,protein_coding,Il7r
ENSMUSG00000072663.12,protein_coding,Spef2
ENSMUSG00000005268.20,protein_coding,Prlr
ENSMUSG00000094814.1,protein_coding,Gm21973
ENSMUSG00000089678.8,protein_coding,Agxt2
ENSMUSG00000044224.16,protein_coding,Dnajc21
ENSMUSG00000022247.12,protein_coding,Brix1
ENSMUSG00000022248.14,protein_coding,Rad1
ENSMUSG00000022249.13,protein_coding,Ttc23l
ENSMUSG00000022246.13,protein_coding,Rai14
ENSMUSG00000097058.1,lincRNA,4930556M19Rik
ENSMUSG00000096971.1,lincRNA,4930556M19Rik
ENSMUSG00000058914.12,protein_coding,C1qtnf3
ENSMUSG00000022244.6,protein_coding,Amacr
ENSMUSG00000022243.10,protein_coding,Slc45a2
ENSMUSG00000060735.4,protein_coding,Rxfp3
ENSMUSG00000047497.9,protein_coding,Adamts12
ENSMUSG00000022241.5,protein_coding,Tars
ENSMUSG00000022206.6,protein_coding,Npr3
ENSMUSG00000099349.6,lincRNA,1700047G03Rik
ENSMUSG00000022205.15,protein_coding,Sub1
ENSMUSG00000022201.15,protein_coding,Zfr
ENSMUSG00000039458.14,protein_coding,Mtmr12
ENSMUSG00000022200.7,protein_coding,Golph3
ENSMUSG00000022197.15,protein_coding,Pdzd2
ENSMUSG00000103130.1,TEC,F830212C03Rik
ENSMUSG00000022195.6,protein_coding,6030458C11Rik
ENSMUSG00000022191.15,protein_coding,Drosha
ENSMUSG00000104911.1,miRNA,AC133189.1
ENSMUSG00000039385.4,protein_coding,Cdh6
ENSMUSG00000025370.6,protein_coding,Cdh9
ENSMUSG00000098150.1,lincRNA,4921515E04Rik
ENSMUSG00000084873.2,processed_transcript,C030047K22Rik
ENSMUSG00000022321.15,protein_coding,Cdh10
ENSMUSG00000040452.8,protein_coding,Cdh12
ENSMUSG00000040420.14,protein_coding,Cdh18
ENSMUSG00000091194.1,processed_pseudogene,Gm19840
ENSMUSG00000097452.1,lincRNA,Gm2824
ENSMUSG00000045763.7,protein_coding,Basp1
ENSMUSG00000056089.5,protein_coding,Gm5468
ENSMUSG00000022272.17,protein_coding,Myo10
ENSMUSG00000089639.1,processed_pseudogene,Gm2862
ENSMUSG00000022270.15,protein_coding,Fam134b
ENSMUSG00000052253.5,protein_coding,Zfp622
ENSMUSG00000022269.13,protein_coding,March11
ENSMUSG00000043556.9,protein_coding,Fbxl7
ENSMUSG00000090544.2,protein_coding,Gm6576
ENSMUSG00000022265.6,protein_coding,Ank
ENSMUSG00000046034.7,protein_coding,Otulin
ENSMUSG00000056069.8,protein_coding,Fam105a
ENSMUSG00000022263.9,protein_coding,Trio
ENSMUSG00000022262.7,protein_coding,Dnah5
ENSMUSG00000022240.9,protein_coding,Ctnnd2
ENSMUSG00000039168.15,protein_coding,Dap
ENSMUSG00000022237.16,protein_coding,Ankrd33b
ENSMUSG00000022236.9,protein_coding,Ropn1l
ENSMUSG00000039100.9,protein_coding,March6
ENSMUSG00000022235.14,protein_coding,Cmbl
ENSMUSG00000022234.14,protein_coding,Cct5
ENSMUSG00000039065.10,protein_coding,Fam173b
ENSMUSG00000096956.2,lincRNA,Snhg18
ENSMUSG00000089317.1,snoRNA,Snord123
ENSMUSG00000022231.9,protein_coding,Sema5a
ENSMUSG00000022261.5,protein_coding,Sdc2
ENSMUSG00000039007.9,protein_coding,Cpq
ENSMUSG00000058101.3,transcribed_processed_pseudogene,1700084J12Rik
ENSMUSG00000038984.3,protein_coding,Tspyl5
ENSMUSG00000022255.15,protein_coding,Mtdh
ENSMUSG00000022257.3,protein_coding,Laptm4b
ENSMUSG00000022324.14,protein_coding,Matn2
ENSMUSG00000094447.1,protein_coding,9430069I07Rik
ENSMUSG00000058600.13,protein_coding,Rpl30
ENSMUSG00000044726.7,protein_coding,Erich5
ENSMUSG00000022323.11,protein_coding,Rida
ENSMUSG00000022325.14,protein_coding,Pop1
ENSMUSG00000084607.1,snRNA,Gm22208
ENSMUSG00000038879.7,protein_coding,Nipal2
ENSMUSG00000050963.6,protein_coding,Kcns2
ENSMUSG00000022329.14,protein_coding,Stk3
ENSMUSG00000022330.4,protein_coding,Osr2
ENSMUSG00000037646.9,protein_coding,Vps13b
ENSMUSG00000077890.1,miRNA,Mir875
ENSMUSG00000014313.14,protein_coding,Cox6c
ENSMUSG00000037627.15,protein_coding,Rgs22
ENSMUSG00000092230.1,processed_pseudogene,Gm18889
ENSMUSG00000048230.5,protein_coding,Fbxo43
ENSMUSG00000045996.12,protein_coding,Polr2k
ENSMUSG00000037617.11,protein_coding,Spag1
ENSMUSG00000022280.8,protein_coding,Rnf19a
ENSMUSG00000098457.1,miRNA,Mir8097
ENSMUSG00000048307.7,protein_coding,Ankrd46
ENSMUSG00000013611.14,protein_coding,Snx31
ENSMUSG00000022283.14,protein_coding,Pabpc1
ENSMUSG00000022285.16,protein_coding,Ywhaz
ENSMUSG00000062397.7,protein_coding,Zfp706
ENSMUSG00000097259.1,lincRNA,Gm26766
ENSMUSG00000089804.1,antisense,Gm16136
ENSMUSG00000022286.15,protein_coding,Grhl2
ENSMUSG00000051359.14,protein_coding,Ncald
ENSMUSG00000101671.1,antisense,Gm28221
ENSMUSG00000086992.7,processed_transcript,Gm15941
ENSMUSG00000022288.1,protein_coding,4930447A16Rik
ENSMUSG00000086125.1,lincRNA,Gm15942
ENSMUSG00000086313.1,sense_intronic,Gm15940
ENSMUSG00000022292.15,protein_coding,Rrm2b
ENSMUSG00000085442.1,processed_pseudogene,Gm3362
ENSMUSG00000037487.6,protein_coding,Ubr5
ENSMUSG00000097376.1,lincRNA,Gm8705
ENSMUSG00000037465.9,protein_coding,Klf10
ENSMUSG00000037458.14,protein_coding,Azin1
ENSMUSG00000102106.1,lincRNA,2310043O21Rik
ENSMUSG00000022295.7,protein_coding,Atp6v1c1
ENSMUSG00000097875.1,lincRNA,Gm26704
ENSMUSG00000022296.8,protein_coding,Baalc
ENSMUSG00000022297.14,protein_coding,Fzd6
ENSMUSG00000054196.6,protein_coding,Cthrc1
ENSMUSG00000022299.8,protein_coding,Slc25a32
ENSMUSG00000022300.9,protein_coding,Dcaf13
ENSMUSG00000098021.1,processed_pseudogene,Gm9522
ENSMUSG00000037386.15,protein_coding,Rims2
ENSMUSG00000022304.12,protein_coding,Dpys
ENSMUSG00000022305.12,protein_coding,Lrp12
ENSMUSG00000022306.8,protein_coding,Zfpm2
ENSMUSG00000022307.15,protein_coding,Oxr1
ENSMUSG00000097232.1,lincRNA,Gm26854
ENSMUSG00000042895.5,protein_coding,Abra
ENSMUSG00000022309.8,protein_coding,Angpt1
ENSMUSG00000097805.1,lincRNA,Gm17473
ENSMUSG00000051920.6,protein_coding,Rspo2
ENSMUSG00000022336.2,protein_coding,Eif3e
ENSMUSG00000072592.2,lincRNA,Gm10373
ENSMUSG00000022337.6,protein_coding,Emc2
ENSMUSG00000054409.4,protein_coding,Tmem74
ENSMUSG00000038760.13,protein_coding,Trhr
ENSMUSG00000038736.9,protein_coding,Nudcd1
ENSMUSG00000022338.6,protein_coding,Eny2
ENSMUSG00000094551.1,snRNA,Gm22392
ENSMUSG00000038725.12,protein_coding,Pkhd1l1
ENSMUSG00000022339.8,protein_coding,Ebag9
ENSMUSG00000022340.14,protein_coding,Sybu
ENSMUSG00000097102.1,lincRNA,2310069G16Rik
ENSMUSG00000022342.5,protein_coding,Kcnv1
ENSMUSG00000099751.6,lincRNA,1700022A22Rik
ENSMUSG00000022311.15,protein_coding,Csmd3
ENSMUSG00000089828.2,processed_pseudogene,Gm16300
ENSMUSG00000038679.16,protein_coding,Trps1
ENSMUSG00000022312.10,protein_coding,Eif3h
ENSMUSG00000022313.10,protein_coding,Utp23
ENSMUSG00000022314.9,protein_coding,Rad21
ENSMUSG00000068522.4,protein_coding,Aard
ENSMUSG00000022315.3,protein_coding,Slc30a8
ENSMUSG00000038622.7,protein_coding,Med30
ENSMUSG00000061731.9,protein_coding,Ext1
ENSMUSG00000058656.12,protein_coding,Samd12
ENSMUSG00000063727.3,protein_coding,Tnfrsf11b
ENSMUSG00000038591.3,protein_coding,Colec10
ENSMUSG00000024479.2,protein_coding,Mal2
ENSMUSG00000037362.8,protein_coding,Nov
ENSMUSG00000022425.15,protein_coding,Enpp2
ENSMUSG00000097286.1,lincRNA,Gm26684
ENSMUSG00000037343.7,protein_coding,Taf2
ENSMUSG00000022422.13,protein_coding,Dscc1
ENSMUSG00000053749.12,protein_coding,Gm9920
ENSMUSG00000022419.15,protein_coding,Deptor
ENSMUSG00000022371.15,protein_coding,Col14a1
ENSMUSG00000022370.13,protein_coding,Mrpl13
ENSMUSG00000022369.13,protein_coding,Mtbp
ENSMUSG00000060429.11,protein_coding,Sntb1
ENSMUSG00000022367.7,protein_coding,Has2
ENSMUSG00000086541.8,processed_transcript,Has2os
ENSMUSG00000022366.12,protein_coding,Slc22a22
ENSMUSG00000071757.10,protein_coding,Zhx2
ENSMUSG00000090002.1,antisense,Gm16006
ENSMUSG00000047807.10,antisense,9330154K18Rik
ENSMUSG00000022365.5,protein_coding,Derl1
ENSMUSG00000022364.14,protein_coding,Tbc1d31
ENSMUSG00000051225.9,protein_coding,Fam83a
ENSMUSG00000101892.1,protein_coding,9130401M01Rik
ENSMUSG00000022362.13,protein_coding,Gm29394
ENSMUSG00000064597.1,snoRNA,Gm22299
ENSMUSG00000022361.14,protein_coding,Zhx1
ENSMUSG00000022360.7,protein_coding,Atad2
ENSMUSG00000022359.9,protein_coding,Wdyhv1
ENSMUSG00000022358.6,protein_coding,Fbxo32
ENSMUSG00000086801.1,processed_transcript,Gm15943
ENSMUSG00000022357.2,protein_coding,Klhl38
ENSMUSG00000055114.7,protein_coding,Anxa13
ENSMUSG00000037119.3,protein_coding,Fam91a1
ENSMUSG00000037106.8,protein_coding,Fer1l6
ENSMUSG00000093677.1,sense_overlapping,Gm20712
ENSMUSG00000062373.7,protein_coding,Tmem65
ENSMUSG00000037085.7,protein_coding,Trmt12
ENSMUSG00000037075.6,protein_coding,Rnf139
ENSMUSG00000050891.8,protein_coding,Tatdn1
ENSMUSG00000022354.3,protein_coding,Ndufb9
ENSMUSG00000022353.9,protein_coding,Mtss1
ENSMUSG00000098528.1,transcribed_processed_pseudogene,Zfp572
ENSMUSG00000022351.14,protein_coding,Sqle
ENSMUSG00000022350.6,protein_coding,E430025E21Rik
ENSMUSG00000059586.9,protein_coding,Nsmce2
ENSMUSG00000032501.8,protein_coding,Trib1
ENSMUSG00000072568.4,protein_coding,Fam84b
ENSMUSG00000097493.3,processed_transcript,9930014A18Rik
ENSMUSG00000022346.15,protein_coding,Myc
ENSMUSG00000097039.8,lincRNA,Pvt1
ENSMUSG00000095812.1,processed_pseudogene,Gm5473
ENSMUSG00000079025.8,protein_coding,Gsdmc
ENSMUSG00000055748.12,protein_coding,Gsdmc4
ENSMUSG00000022378.13,protein_coding,Fam49b
ENSMUSG00000022377.16,protein_coding,Asap1
ENSMUSG00000093695.1,processed_transcript,Gm20717
ENSMUSG00000022376.7,protein_coding,Adcy8
ENSMUSG00000094296.1,protein_coding,Gm21798
ENSMUSG00000079024.2,protein_coding,Gm21961
ENSMUSG00000015002.17,protein_coding,Efr3a
ENSMUSG00000015001.17,protein_coding,Oc90
ENSMUSG00000072511.2,protein_coding,Hhla1
ENSMUSG00000056258.8,protein_coding,Kcnq3
ENSMUSG00000099013.1,antisense,Gm27153
ENSMUSG00000099054.1,antisense,Gm27242
ENSMUSG00000022375.6,protein_coding,Lrrc6
ENSMUSG00000036944.5,protein_coding,Tmem71
ENSMUSG00000072501.4,protein_coding,Phf20l1
ENSMUSG00000053469.13,protein_coding,Tg
ENSMUSG00000022372.14,protein_coding,Sla
ENSMUSG00000005124.9,protein_coding,Wisp1
ENSMUSG00000005125.12,protein_coding,Ndrg1
ENSMUSG00000091412.1,processed_transcript,Gm2895
ENSMUSG00000013846.9,protein_coding,St3gal1
ENSMUSG00000102069.1,lincRNA,1700012I11Rik
ENSMUSG00000022335.16,protein_coding,Zfat
ENSMUSG00000068397.4,processed_pseudogene,Gm10240
ENSMUSG00000104324.1,TEC,Gm37320
ENSMUSG00000096967.3,processed_transcript,Gm26621
ENSMUSG00000104116.1,TEC,Gm37296
ENSMUSG00000093387.1,lincRNA,Gm20732
ENSMUSG00000022332.7,protein_coding,Khdrbs3
ENSMUSG00000036800.7,protein_coding,Fam135b
ENSMUSG00000079022.9,protein_coding,Col22a1
ENSMUSG00000036760.6,protein_coding,Kcnk9
ENSMUSG00000047921.15,protein_coding,Trappc9
ENSMUSG00000106847.1,sense_intronic,Peg13
ENSMUSG00000068391.8,protein_coding,Chrac1
ENSMUSG00000036698.10,protein_coding,Ago2
ENSMUSG00000022607.14,protein_coding,Ptk2
ENSMUSG00000036661.13,protein_coding,Dennd3
ENSMUSG00000079020.9,protein_coding,Slc45a4
ENSMUSG00000045281.5,protein_coding,Gpr20
ENSMUSG00000059895.12,protein_coding,Ptp4a3
ENSMUSG00000072487.10,protein_coding,Mroh5
ENSMUSG00000034730.16,protein_coding,Adgrb1
ENSMUSG00000022602.14,protein_coding,Arc
ENSMUSG00000046380.3,protein_coding,Jrk
ENSMUSG00000056665.2,protein_coding,Them6
ENSMUSG00000022596.3,protein_coding,Slurp1
ENSMUSG00000022595.7,protein_coding,Lypd2
ENSMUSG00000022594.14,protein_coding,Lynx1
ENSMUSG00000091709.1,antisense,Gm17189
ENSMUSG00000068600.10,protein_coding,Gml2
ENSMUSG00000063522.5,protein_coding,2010109I03Rik
ENSMUSG00000022587.14,protein_coding,Ly6e
ENSMUSG00000075602.10,protein_coding,Ly6a
ENSMUSG00000100287.1,lincRNA,Gm28068
ENSMUSG00000079018.10,protein_coding,Ly6c1
ENSMUSG00000022577.16,protein_coding,Ly6h
ENSMUSG00000022579.10,protein_coding,Gpihbp1
ENSMUSG00000047003.14,protein_coding,Zfp41
ENSMUSG00000099034.7,unitary_pseudogene,2810039B14Rik
ENSMUSG00000000934.8,protein_coding,Top1mt
ENSMUSG00000085523.1,antisense,Gm15945
ENSMUSG00000022580.12,protein_coding,Rhpn1
ENSMUSG00000075600.2,protein_coding,Zc3h3
ENSMUSG00000022575.4,protein_coding,Gsdmd
ENSMUSG00000098678.1,protein_coding,Mroh6
ENSMUSG00000022574.6,protein_coding,Naprt
ENSMUSG00000055762.15,protein_coding,Eef1d
ENSMUSG00000103906.1,protein_coding,Tigd5
ENSMUSG00000022571.8,protein_coding,Pycrl
ENSMUSG00000022570.5,protein_coding,Tsta3
ENSMUSG00000050846.8,protein_coding,Zfp623
ENSMUSG00000034429.14,protein_coding,Zfp707
ENSMUSG00000098176.1,protein_coding,Ccdc166
ENSMUSG00000063704.12,protein_coding,Mapk15
ENSMUSG00000046761.12,protein_coding,Fam83h
ENSMUSG00000102018.7,protein_coding,K230010J24Rik
ENSMUSG00000089396.1,snRNA,Gm23027
ENSMUSG00000022568.16,protein_coding,Scrib
ENSMUSG00000002524.15,protein_coding,Puf60
ENSMUSG00000075590.2,protein_coding,Nrbp2
ENSMUSG00000044361.15,protein_coding,BC024139
ENSMUSG00000022565.15,protein_coding,Plec
ENSMUSG00000088128.1,snRNA,Gm25720
ENSMUSG00000063268.12,protein_coding,Parp10
ENSMUSG00000022564.6,protein_coding,Grina
ENSMUSG00000049653.4,protein_coding,Spatc1
ENSMUSG00000071724.4,protein_coding,Smpd5
ENSMUSG00000022562.14,protein_coding,Oplah
ENSMUSG00000034259.7,protein_coding,Exosc4
ENSMUSG00000022561.12,protein_coding,Gpaa1
ENSMUSG00000063875.5,processed_pseudogene,Rps6-ps1
ENSMUSG00000022551.7,protein_coding,Cyc1
ENSMUSG00000022552.15,protein_coding,Sharpin
ENSMUSG00000022553.15,protein_coding,Maf1
ENSMUSG00000109179.1,protein_coding,Gm35339
ENSMUSG00000022554.6,protein_coding,Hgh1
ENSMUSG00000022558.15,protein_coding,Mroh1
ENSMUSG00000022557.10,protein_coding,Bop1
ENSMUSG00000034161.7,protein_coding,Scx
ENSMUSG00000022556.9,protein_coding,Hsf1
ENSMUSG00000022555.11,protein_coding,Dgat1
ENSMUSG00000048385.8,protein_coding,Scrt1
ENSMUSG00000022559.7,protein_coding,Fbxl6
ENSMUSG00000022560.8,protein_coding,Slc52a2
ENSMUSG00000022550.17,protein_coding,Adck5
ENSMUSG00000034022.7,protein_coding,Cpsf1
ENSMUSG00000063354.6,protein_coding,Slc39a4
ENSMUSG00000059323.13,protein_coding,Tonsl
ENSMUSG00000053929.16,protein_coding,Cyhr1
ENSMUSG00000004187.10,protein_coding,Kifc2
ENSMUSG00000033819.15,protein_coding,Ppp1r16a
ENSMUSG00000022546.4,protein_coding,Gpt
ENSMUSG00000019080.7,protein_coding,Mfsd3
ENSMUSG00000033762.7,protein_coding,Recql4
ENSMUSG00000033728.14,protein_coding,Lrrc14
ENSMUSG00000033707.8,protein_coding,Lrrc24
ENSMUSG00000033697.15,protein_coding,Arhgap39
ENSMUSG00000022526.7,protein_coding,Zfp251
ENSMUSG00000033669.7,protein_coding,Zfp7
ENSMUSG00000055041.7,protein_coding,Commd5
ENSMUSG00000003970.8,protein_coding,Rpl8
ENSMUSG00000054967.6,protein_coding,Zfp647
ENSMUSG00000063236.5,protein_coding,1110038F14Rik
ENSMUSG00000018893.14,protein_coding,Mb
ENSMUSG00000033576.11,protein_coding,Apol6
ENSMUSG00000033565.16,protein_coding,Rbfox2
ENSMUSG00000097267.1,lincRNA,1700109K24Rik
ENSMUSG00000010601.13,protein_coding,Apol7a
ENSMUSG00000068252.5,protein_coding,Apol7b
ENSMUSG00000086467.1,processed_transcript,4930571N24Rik
ENSMUSG00000071716.4,protein_coding,Apol7e
ENSMUSG00000056656.5,protein_coding,Apol8
ENSMUSG00000022443.16,protein_coding,Myh9
ENSMUSG00000084497.1,snRNA,Gm22107
ENSMUSG00000005354.15,protein_coding,Txn2
ENSMUSG00000016552.13,protein_coding,Foxred2
ENSMUSG00000016554.8,protein_coding,Eif3d
ENSMUSG00000097057.1,lincRNA,Gm17638
ENSMUSG00000019146.2,protein_coding,Cacng2
ENSMUSG00000092375.1,processed_transcript,A730060N03Rik
ENSMUSG00000016637.6,protein_coding,Ift27
ENSMUSG00000005716.16,protein_coding,Pvalb
ENSMUSG00000071715.11,protein_coding,Ncf4
ENSMUSG00000071714.5,protein_coding,Csf2rb2
ENSMUSG00000071713.4,protein_coding,Csf2rb
ENSMUSG00000044986.8,protein_coding,Tst
ENSMUSG00000071711.11,protein_coding,Mpst
ENSMUSG00000033287.15,protein_coding,Kctd17
ENSMUSG00000016942.5,protein_coding,Tmprss6
ENSMUSG00000022440.8,protein_coding,C1qtnf6
ENSMUSG00000044933.2,protein_coding,Sstr3
ENSMUSG00000033220.6,protein_coding,Rac2
ENSMUSG00000018008.7,protein_coding,Cyth4
ENSMUSG00000043460.6,protein_coding,Elfn2
ENSMUSG00000018169.12,protein_coding,Mfng
ENSMUSG00000033170.14,protein_coding,Card10
ENSMUSG00000049521.1,protein_coding,Cdc42ep1
ENSMUSG00000043501.4,protein_coding,Lgals2
ENSMUSG00000033128.8,protein_coding,Gga1
ENSMUSG00000022436.15,protein_coding,Sh3bp1
ENSMUSG00000084864.1,antisense,1700027A07Rik
ENSMUSG00000068220.5,protein_coding,Lgals1
ENSMUSG00000033099.9,protein_coding,Nol12
ENSMUSG00000033088.18,protein_coding,Triobp
ENSMUSG00000096210.1,protein_coding,H1f0
ENSMUSG00000006378.13,protein_coding,Gcat
ENSMUSG00000033055.10,protein_coding,Ankrd54
ENSMUSG00000033047.4,protein_coding,Eif3l
ENSMUSG00000033039.9,protein_coding,Micall1
ENSMUSG00000033029.12,protein_coding,1700088E04Rik
ENSMUSG00000033020.6,protein_coding,Polr2f
ENSMUSG00000033006.9,protein_coding,Sox10
ENSMUSG00000075555.11,antisense,Gm10863
ENSMUSG00000068206.12,protein_coding,Pick1
ENSMUSG00000091135.1,transcribed_processed_pseudogene,Lgals1-ps2
ENSMUSG00000018126.15,protein_coding,Baiap2l2
ENSMUSG00000042632.16,protein_coding,Pla2g6
ENSMUSG00000042622.13,protein_coding,Maff
ENSMUSG00000009035.13,protein_coding,Tmem184b
ENSMUSG00000022433.18,protein_coding,Csnk1e
ENSMUSG00000085802.1,antisense,Gm16059
ENSMUSG00000044216.6,protein_coding,Kcnj4
ENSMUSG00000010830.7,protein_coding,Kdelr3
ENSMUSG00000055065.6,protein_coding,Ddx17
ENSMUSG00000022429.10,protein_coding,Dmc1
ENSMUSG00000042564.12,protein_coding,Fam227a
ENSMUSG00000022428.7,protein_coding,Cby1
ENSMUSG00000022427.3,protein_coding,Tomm22
ENSMUSG00000022426.5,protein_coding,Josd1
ENSMUSG00000097128.1,lincRNA,Gm26884
ENSMUSG00000042535.8,protein_coding,Gtpbp1
ENSMUSG00000042524.13,protein_coding,Sun2
ENSMUSG00000089796.1,processed_transcript,Gm16575
ENSMUSG00000087543.1,lincRNA,Gm16576
ENSMUSG00000022420.15,protein_coding,Dnal4
ENSMUSG00000022421.18,protein_coding,Nptxr
ENSMUSG00000089837.9,protein_coding,Npcd
ENSMUSG00000089715.11,protein_coding,Cbx6
ENSMUSG00000009585.17,protein_coding,Apobec3
ENSMUSG00000053411.16,protein_coding,Cbx7
ENSMUSG00000000489.6,protein_coding,Pdgfb
ENSMUSG00000060036.13,protein_coding,Rpl3
ENSMUSG00000022415.12,protein_coding,Syngr1
ENSMUSG00000022414.7,protein_coding,Tab1
ENSMUSG00000042428.6,protein_coding,Mgat3
ENSMUSG00000022412.12,protein_coding,Mief1
ENSMUSG00000042406.7,protein_coding,Atf4
ENSMUSG00000051518.7,protein_coding,Rps19bp1
ENSMUSG00000022416.15,protein_coding,Cacna1i
ENSMUSG00000050439.6,protein_coding,Enthd1
ENSMUSG00000042351.8,protein_coding,Grap2
ENSMUSG00000022408.6,protein_coding,Fam83f
ENSMUSG00000047888.9,protein_coding,Tnrc6b
ENSMUSG00000022407.9,protein_coding,Adsl
ENSMUSG00000058357.2,processed_pseudogene,Gm6612
ENSMUSG00000042303.16,protein_coding,Sgsm3
ENSMUSG00000042292.16,protein_coding,Mkl1
ENSMUSG00000047938.7,processed_transcript,4930483J18Rik
ENSMUSG00000050164.10,protein_coding,Mchr1
ENSMUSG00000022404.7,protein_coding,Slc25a17
ENSMUSG00000022403.14,protein_coding,St13
ENSMUSG00000022401.11,protein_coding,Xpnpep3
ENSMUSG00000047108.4,protein_coding,Dnajb7
ENSMUSG00000091492.1,antisense,Gm17025
ENSMUSG00000022400.8,protein_coding,Rbx1
ENSMUSG00000103520.1,TEC,1110025M09Rik
ENSMUSG00000055024.12,protein_coding,Ep300
ENSMUSG00000084739.1,snRNA,Gm22067
ENSMUSG00000022394.14,protein_coding,L3mbtl2
ENSMUSG00000063765.11,protein_coding,Chadl
ENSMUSG00000022391.15,protein_coding,Rangap1
ENSMUSG00000022390.10,protein_coding,Zc3h7b
ENSMUSG00000097613.1,lincRNA,Gm17597
ENSMUSG00000022389.14,protein_coding,Tef
ENSMUSG00000069439.2,protein_coding,Gm8444
ENSMUSG00000048546.7,protein_coding,Tob2
ENSMUSG00000061360.7,protein_coding,Phf5a
ENSMUSG00000022477.12,protein_coding,Aco2
ENSMUSG00000022476.7,protein_coding,Polr3h
ENSMUSG00000042109.7,protein_coding,Csdc2
ENSMUSG00000022474.14,protein_coding,Pmm1
ENSMUSG00000061848.5,processed_pseudogene,Gm5805
ENSMUSG00000022471.13,protein_coding,Xrcc6
ENSMUSG00000022472.16,protein_coding,Desi1
ENSMUSG00000063480.7,protein_coding,Nhp2l1
ENSMUSG00000068117.9,protein_coding,Mei1
ENSMUSG00000068114.6,protein_coding,Ccdc134
ENSMUSG00000022463.7,protein_coding,Srebf2
ENSMUSG00000096883.1,protein_coding,Shisa8
ENSMUSG00000068105.10,protein_coding,Tnfrsf13c
ENSMUSG00000068101.10,protein_coding,Cenpm
ENSMUSG00000068099.4,protein_coding,1500009C09Rik
ENSMUSG00000022456.15,protein_coding,Sept3
ENSMUSG00000022455.3,protein_coding,Wbp2nl
ENSMUSG00000022453.7,protein_coding,Naga
ENSMUSG00000049687.5,protein_coding,Fam109b
ENSMUSG00000022452.14,protein_coding,Smdt1
ENSMUSG00000022450.5,protein_coding,Ndufa6
ENSMUSG00000061740.7,protein_coding,Cyp2d22
ENSMUSG00000094806.1,protein_coding,Cyp2d10
ENSMUSG00000022445.6,protein_coding,Cyp2d26
ENSMUSG00000041852.14,protein_coding,Tcf20
ENSMUSG00000100199.1,antisense,Gm20324
ENSMUSG00000100552.1,lincRNA,Gm29019
